204 180 -0.147186 0.003706
204 188 -0.125211 0.010733
204 196 -0.105798 0.014086
204 204 -0.089332 0.014903
204 212 -0.075809 0.014095
204 220 -0.065036 0.012309
204 228 -0.056757 0.009973
204 236 -0.050729 0.007349
204 244 -0.046751 0.004589
204 252 -0.044685 0.001771
212 4 -0.148127 -0.012680
212 12 -0.147513 -0.037879
212 20 -0.146408 -0.062611
212 28 -0.145055 -0.086609
212 36 -0.143793 -0.109655
212 44 -0.143042 -0.131579
212 52 -0.143294 -0.152234
212 60 -0.145106 -0.171460
212 68 -0.149092 -0.189011
212 76 -0.155916 -0.204471
212 84 -0.166225 -0.217118
212 92 -0.180506 -0.225791
212 100 -0.198781 -0.228793
212 108 -0.220132 -0.224023
212 116 -0.242248 -0.209540
212 124 -0.261432 -0.184570
212 132 -0.273459 -0.150447
212 140 -0.275001 -0.110727
212 148 -0.264806 -0.070329
212 156 -0.244131 -0.034171
212 164 -0.216312 -0.005801
212 172 -0.185586 0.013461
212 180 -0.155673 0.024404
212 188 -0.128921 0.028991
212 196 -0.106298 0.029346
212 204 -0.087862 0.027188
212 212 -0.073228 0.023697
212 220 -0.061888 0.019599
212 228 -0.053359 0.015298
212 236 -0.047248 0.010993
212 244 -0.043260 0.006756
212 252 -0.041202 0.002587
220 4 -0.122637 -0.012845
220 12 -0.122288 -0.038426
220 20 -0.121693 -0.063688
220 28 -0.121050 -0.088450
220 36 -0.120653 -0.112575
220 44 -0.120886 -0.135966
220 52 -0.122231 -0.158554
220 60 -0.125285 -0.180263
220 68 -0.130787 -0.200952
220 76 -0.139648 -0.220298
220 84 -0.152958 -0.237610
220 92 -0.171874 -0.251532
220 100 -0.197242 -0.259676
220 108 -0.228717 -0.258443
220 116 -0.263471 -0.243699
220 124 -0.295553 -0.212861
220 132 -0.317408 -0.167319
